gene_symbol,allele_symbol,zygosity,center,total_control_count,male_control_count,female_control_count,control_status,male_analyzable,female_analyzable,both_sex_analyzable,male_total_mice,male_complete_data_mice,male_sufficient_sample,male_complete_data_sufficient,male_6kHz-evoked ABR Threshold_count,male_6kHz-evoked ABR Threshold_sufficient,male_12kHz-evoked ABR Threshold_count,male_12kHz-evoked ABR Threshold_sufficient,male_18kHz-evoked ABR Threshold_count,male_18kHz-evoked ABR Threshold_sufficient,male_24kHz-evoked ABR Threshold_count,male_24kHz-evoked ABR Threshold_sufficient,male_30kHz-evoked ABR Threshold_count,male_30kHz-evoked ABR Threshold_sufficient,female_total_mice,female_complete_data_mice,female_sufficient_sample,female_complete_data_sufficient,female_6kHz-evoked ABR Threshold_count,female_6kHz-evoked ABR Threshold_sufficient,female_12kHz-evoked ABR Threshold_count,female_12kHz-evoked ABR Threshold_sufficient,female_18kHz-evoked ABR Threshold_count,female_18kHz-evoked ABR Threshold_sufficient,female_24kHz-evoked ABR Threshold_count,female_24kHz-evoked ABR Threshold_sufficient,female_30kHz-evoked ABR Threshold_count,female_30kHz-evoked ABR Threshold_sufficient,status,total_groups,male_analyzable_groups,female_analyzable_groups,both_sex_analyzable_groups
Ccdc24,Ccdc24<tm1a(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Sdc2,Sdc2<tm1b(KOMP)Wtsi>,homozygote,HMGU,960.0,475.0,485.0,OK,False,True,False,3.0,2.0,True,False,3.0,True,3.0,True,3.0,True,3.0,True,2.0,False,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,,,,,
Slc3a1,Slc3a1<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Slc46a3,Slc46a3<tm1.1(KOMP)Vlcg>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Impg2,Impg2<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ltbp2,Ltbp2<tm2b(KOMP)Wtsi>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Kcnd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Oplah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Dock11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Arhgap19,Arhgap19<tm1b(KOMP)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Chst2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Card11,Card11<em1(IMPC)Ccpcz>,homozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Tgfbr3,Tgfbr3<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Pacsin3,Pacsin3<tm1a(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Ecscr,Ecscr<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rnf123,Rnf123<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Ccdc172,Ccdc172<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Adck1,Adck1<em2(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Bicc1,Bicc1<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Gata2,Gata2<tm1b(KOMP)Wtsi>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Atg9b,Atg9b<tm1b(KOMP)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,True,False,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,,,,,
Inka2,Inka2<tm1a(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Vwa1,Vwa1<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Gng11,Gng11<em1(IMPC)H>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
E130114P18Rik,E130114P18Rik<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Mindy2,Mindy2<em1(IMPC)H>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Dnmbp,Dnmbp<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ppp3cc,Ppp3cc<tm1b(EUCOMM)Hmgu>,homozygote,MRC Harwell,860.0,434.0,426.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Slc25a5,Slc25a5<em1(IMPC)Hmgu>,heterozygote,HMGU,1909.0,959.0,950.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Pramel13,Pramel13<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Tmub2,Tmub2<tm1b(KOMP)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Tmem121b,Tmem121b<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Acad11,Acad11<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Qrsl1,Qrsl1<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Sh3bp5,Sh3bp5<tm1b(KOMP)Wtsi>,homozygote,MARC,147.0,83.0,64.0,OK,True,False,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Tspoap1,Tspoap1<em1(IMPC)H>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Papln,Papln<tm1b(KOMP)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ccdc159,Ccdc159<tm1a(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Rb1cc1,Rb1cc1<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Isy1,Isy1<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
2610318N02Rik,2610318N02Rik<tm1b(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Slc44a3,Slc44a3<tm1b(EUCOMM)Wtsi>,homozygote,HMGU,960.0,475.0,485.0,OK,True,True,True,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,,,,,
Bcl11b,Bcl11b<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Cthrc1,Cthrc1<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Fam32a,Fam32a<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Magea9,Magea9<tm1a(KOMP)Wtsi>,hemizygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Magea9,Magea9<tm1a(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Kctd16,Kctd16<em1(IMPC)H>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,,,,,
Maea,Maea<tm1b(EUCOMM)Wtsi>,heterozygote,HMGU,960.0,475.0,485.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,2.0,True,False,4.0,True,4.0,True,4.0,True,3.0,True,2.0,False,,,,,
Efcab5,Efcab5<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Fhod3,Fhod3<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Slc49a4,Slc49a4<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Col28a1,Col28a1<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ddx41,Ddx41<tm1b(KOMP)Wtsi>,heterozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Cyb561a3,Cyb561a3<tm2b(EUCOMM)Hmgu>,homozygote,HMGU,960.0,475.0,485.0,OK,True,True,True,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Zbed6,Zbed6<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Gtf2h2,Gtf2h2<tm1a(EUCOMM)Wtsi>,heterozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Myb,Myb<tm1b(KOMP)Wtsi>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Mrps5,Mrps5<tm1b(EUCOMM)Wtsi>,heterozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Arhgef7,Arhgef7<tm1a(EUCOMM)Wtsi>,heterozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Nrxn1,Nrxn1<tm1b(KOMP)Wtsi>,homozygote,MRC Harwell,860.0,434.0,426.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Tmem203,Tmem203<em1(IMPC)H>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,1.0,False,False,2.0,False,2.0,False,2.0,False,1.0,False,1.0,False,,,,,
Pum1,Pum1<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Dnajc16,Dnajc16<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Phka2,Phka2<tm1.1(KOMP)Vlcg>,hemizygote,JAX,2541.0,1264.0,1277.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Phka2,Phka2<tm1.1(KOMP)Vlcg>,homozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Acsm1,Acsm1<em1(IMPC)Mhzh>,homozygote,MARC,147.0,83.0,64.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Chmp7,Chmp7<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Dpy19l1,Dpy19l1<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ncoa7,Ncoa7<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rnf138,Rnf138<tm1b(EUCOMM)Hmgu>,homozygote,WTSI,906.0,454.0,452.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rtn4r,Rtn4r<tm1b(KOMP)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ankrd13c,Ankrd13c<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Mau2,Mau2<tm1b(KOMP)Wtsi>,heterozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Ankrd48,Ankrd48<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rnf126,Rnf126<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Hsf1,Hsf1<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Arr3,Arr3<em1(IMPC)J>,hemizygote,JAX,2541.0,1264.0,1277.0,OK,True,False,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Arr3,Arr3<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Tmem222,Tmem222<tm1b(KOMP)Mbp>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Ggnbp1,Ggnbp1<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ilkap,Ilkap<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Fbxo27,Fbxo27<em2(IMPC)Marc>,homozygote,MARC,147.0,83.0,64.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Pxk,Pxk<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
P4ha3,P4ha3<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Uckl1,Uckl1<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Krt83,Krt83<tm1b(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Slc25a4,Slc25a4<tm1a(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Tdrkh,Tdrkh<tm1b(KOMP)Wtsi>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Champ1,Champ1<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Coa5,Coa5<tm1b(KOMP)Wtsi>,heterozygote,TCP,588.0,293.0,295.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Epha2,Epha2<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Cspp1,Cspp1<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
