gene_symbol,center,background,all_p_value,all_test_statistic,all_n_mutants,all_n_controls,all_mean_mutant_logprob,all_std_mutant_logprob,all_mean_mutant_distance,all_mean_control_logprob,all_std_control_logprob,all_mean_control_distance,male_p_value,male_test_statistic,male_n_mutants,male_n_controls,male_mean_mutant_logprob,male_std_mutant_logprob,male_mean_mutant_distance,male_mean_control_logprob,male_std_control_logprob,male_mean_control_distance,female_p_value,female_test_statistic,female_n_mutants,female_n_controls,female_mean_mutant_logprob,female_std_mutant_logprob,female_mean_mutant_distance,female_mean_control_logprob,female_std_control_logprob,female_mean_control_distance,all_q_value,male_q_value,female_q_value
Cttnbp2,WTSI,involves: C57BL/6N,0.9545184682699432,-0.05704934279318199,4.0,904.0,-6.691108769597108,1.271340866006759,2.204480828266381,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,,,,,,,,,,,0.9922288190077508,,
Kif6,CCP-IMG,involves: C57BL/6NCrl,0.5027468631615264,0.670255915531805,14.0,2953.0,-6.221876059190474,2.214158969507661,1.7684971627426063,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.851923851730213,-0.18669684090336308,6.0,1480.0,-6.8915827967498595,2.821819189382275,1.9618729709444824,-6.679860884411158,2.770131851229327,2.054215146449878,0.28671027877978145,1.0657507439676088,8.0,1473.0,-5.8025419319462905,1.3595666178922357,1.6811324567169232,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9372284174342033,0.9815846727540312,0.8351355812662352
Ssc4d,JAX,involves: C57BL/6NJ,0.5160605916490917,-0.6495204651176036,8.0,2541.0,-7.191075395726676,1.8232384935127146,2.3757788948267056,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9158568674614487,-0.10567511295428392,4.0,1264.0,-6.7516128940356115,1.9953408933268337,2.1618321718881686,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3579761675370198,-0.9195599263555069,4.0,1277.0,-7.7949704025913285,1.5958447734856134,2.6418897166363444,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9394168325323651,0.9882358398027749,0.8735183975107134
Spink12,JAX,involves: C57BL/6NJ,0.8311972340808639,0.21318819938223257,8.0,2541.0,-6.414875804236397,1.6883557628513024,2.0245360483658037,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7982146770651907,0.25571211782805703,4.0,1264.0,-6.30549242805907,0.73740349150141,2.058622717364663,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9330363062754825,0.08404185438652056,4.0,1277.0,-6.477246039514471,2.264542352246075,1.9875171350482699,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9740846188770078,0.9759248143547731,0.9893981095946169
Zfp597,JAX,involves: C57BL/6NJ,5.771188586761926e-06,-4.54421459453328,9.0,2541.0,-10.536048316720546,8.620628783913629,3.0284987199759454,-6.606669678942392,2.541819438173644,2.0318895214245827,3.1820930525676956e-05,-4.175101767378006,5.0,1264.0,-11.404097390024987,10.90724772312829,2.940694503398224,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.028538006340665514,-2.192293453072631,4.0,1277.0,-9.469211096945072,2.735304638599553,3.1581532299935366,-6.587651950276289,2.622290138915017,2.0283561980316174,8.057794254190547e-05,0.00048064250710332134,0.18781610846887636
Smyd5,WTSI,involves: C57BL/6N,0.47713323346306014,-0.7112163608415769,4.0,904.0,-8.090926583943622,2.4219702744527294,2.6575895448995253,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,,,,,,,,,,,0.9257796001996135,,
Sptssa,JAX,involves: C57BL/6NJ,0.5035051695552026,0.6690797958401601,10.0,2541.0,-6.068133484673192,1.7869947071671368,1.8252530051428806,-6.606669678942392,2.541819438173644,2.0318895214245827,0.905625201217636,0.11858213590278176,6.0,1264.0,-6.5014107951969775,2.030448960526146,2.048404881467168,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3990562921431895,0.8435900079070842,4.0,1277.0,-5.480321842087049,1.2546173281596642,1.512478465326566,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9375888947984132,0.9875251227134942,0.894532033556976
Igfl3,JAX,involves: C57BL/6N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lifr,MRC Harwell,involves: C57BL/6NTac,0.6062141904992767,0.5156746646958084,4.0,858.0,-5.9201569142110415,0.9909206357592344,1.954800905641275,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.950923203501146,,
Grn,MRC Harwell,involves: C57BL/6NTac,0.547657655316774,-0.604127691992568,4.0,70.0,-7.057313254745661,1.704705029178988,2.3885276581953447,-6.505849879716773,1.7540994007185802,2.1062788841567173,,,,,,,,,,,,,,,,,,,,,0.9429175700298444,,
Tmeff2,HMGU,involves: C57BL/6NCrl,0.09413368161583006,1.6748639053747028,8.0,1804.0,-4.189824117201136,0.6153817829043324,1.4258427618856326,-5.588725036334336,2.360734747761053,2.064343250081512,0.21691248165234883,1.23562564053964,4.0,920.0,-4.1445805611679365,0.7958535033773171,1.3921626690925755,-5.529838430167123,2.239153925287703,2.0671786819100353,0.2710759254223122,1.1012753465823528,4.0,884.0,-4.2934776580263545,0.575799449607481,1.4648047977218295,-5.651403254036331,2.463013193500474,2.06174368792725,0.4520597946967306,0.7969898301248507,0.8211793367459911
Churc1,CCP-IMG,involves: C57BL/6NCrl,0.7860352280731832,0.27148721973720413,14.0,2953.0,-6.4979028269749675,1.8042467538932279,2.034971821490409,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.7352122395732528,0.33826376978093614,7.0,1480.0,-6.325324090613331,1.1008920752609623,1.9975740028320732,-6.679860884411158,2.770131851229327,2.054215146449878,0.9436953144991891,-0.07063813573309588,7.0,1473.0,-6.755205344122966,2.166038657533746,2.1144865617604505,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9663992983015367,0.9717086560207879,0.9910555803943732
Ccdc33,UC Davis,involves: C57BL/6NCrl,0.06765503134515667,-1.8307755868969955,4.0,569.0,-9.471531860465733,5.515815647109184,2.870306692452142,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.35246517508333,,
Nudt14,UC Davis,involves: C57BL/6NCrl,0.9442144275692657,-0.07000464702469468,5.0,569.0,-6.207938992857945,1.7465495352305809,2.1421051721831335,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,0.9941930558155126,0.007284288376213646,3.0,288.0,-6.234091261350517,1.5015719346202778,2.0951311921566265,-6.24520021634546,2.627918437937932,2.0394148015321036,0.9905250468680967,,0.9993161960493215
Krt26,KMPC,involves: C57BL/6NTac,0.30041549368431264,-1.0371138993550342,4.0,340.0,-8.110701866891384,2.6199805277256933,2.564537023167077,-6.937234666337457,2.238392838146414,2.0949682569462142,,,,,,,,,,,,,,,,,,,,,0.8267035494250463,,
Eif3k,HMGU,involves: C57BL/6NCrl,0.3448904601635613,-0.9447935397779296,7.0,1804.0,-6.435870698132548,3.5368268244354835,2.2544268707951995,-5.588725036334336,2.360734747761053,2.064343250081512,0.698344103175067,-0.3876777466273297,3.0,920.0,-6.032525395293599,2.430082126604776,2.262252932014509,-5.529838430167123,2.239153925287703,2.0671786819100353,0.3483280939755168,-0.9383348106516992,4.0,884.0,-6.8161248262462095,4.2734320582149135,2.277880488451408,-5.651403254036331,2.463013193500474,2.06174368792725,0.8643188311743909,0.9700997900733735,0.8722601170365232
Nemp2,TCP,involves: C57BL/6NCrl,0.2764231428078948,1.0893980558045808,4.0,588.0,-5.4174555900609125,0.8382412665185819,1.4996392233660765,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.8010349048552229,,
Rhbg,HMGU,involves: C57BL/6NCrl,0.24518131637563614,-1.162510741323553,8.0,1804.0,-6.561344995292431,2.159365541894894,2.516981822426385,-5.588725036334336,2.360734747761053,2.064343250081512,0.0883038587482768,-1.7062201542101396,4.0,920.0,-7.4477583491929416,2.6017536946686466,2.815436209209846,-5.529838430167123,2.239153925287703,2.0671786819100353,0.9590163332539026,-0.05140255730793488,4.0,884.0,-5.714796012665795,0.8910542388574593,2.2312051725642195,-5.651403254036331,2.463013193500474,2.06174368792725,0.7670011746241598,0.47156350603739533,0.9936638398245121
Mrgprg,JAX,involves: C57BL/6NJ,0.6982068333127365,0.38778597025835143,8.0,2541.0,-6.257956923798165,0.9990647463034945,2.0213421402424343,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9448714619864775,-0.06916216376657869,4.0,1264.0,-6.706442814301949,0.9679043630452399,2.2231641230033907,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.4884097636823974,0.6930408101434501,4.0,1277.0,-5.678254508346588,0.22212574658244327,1.7792461951435028,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9632007610259813,0.9948280925373115,0.9037345186344152
Cybrd1,MRC Harwell,involves: C57BL/6NTac,0.3925133164316583,-0.8554988511889741,4.0,858.0,-7.171368288460748,0.981046692407952,2.532867708702858,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.9027810665064213,,
Hc,JAX,involves: C57BL/6NJ,0.7629894044865078,-0.30158980110251316,8.0,2541.0,-6.877933790267206,1.3940436683881385,2.283033340052815,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5741287116508308,-0.5621274266676201,4.0,1264.0,-7.314972681451183,1.1689687267219233,2.487330452325205,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8466230763952293,0.1934681372022212,4.0,1277.0,-6.333698050975466,1.2536248408119615,2.049532059524652,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9659694888764218,0.9428158295972731,0.9804735987836554
Zfp503,UC Davis,involves: C57BL/6NCrl,0.020144989576792116,-2.3301642362545834,4.0,569.0,-10.403633981158148,6.319518483855239,3.262633558729946,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.1342729355510405,,
Vwa3a,WTSI,involves: C57BL/6N,0.13478191155738273,-1.4968418897263989,6.0,904.0,-9.203460954899564,6.675400681009541,2.7332478071297963,-6.569100162739253,4.271750744660499,2.010461135556884,0.014629827142510266,-2.4507861984700954,4.0,453.0,-11.21115114286758,7.805478459096813,3.2755977056639387,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.5689838557915737,0.11382257755271995,
Htr3a,JAX,involves: C57BL/6NJ,0.7842909813772535,0.27376036629172085,8.0,2541.0,-6.360405451148952,1.5698214359265024,1.976829362938786,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7228919727466858,0.3546752403292475,4.0,1264.0,-6.183339070808363,0.8409551427063202,1.9742978735804164,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.928445263336214,-0.08981880981500384,4.0,1277.0,-6.7056431778589785,2.232377380110892,2.0452359591297755,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9663992983015367,0.9702320141395775,0.9893981095946169
Fam24b,JAX,involves: C57BL/6NJ,0.00019230577379264775,-3.7343777597878103,8.0,2541.0,-9.98212533391782,4.719301462134559,3.1280340988265047,-6.606669678942392,2.541819438173644,2.0318895214245827,0.46285425952598547,-0.7343782040132748,4.0,1264.0,-7.529693112843628,3.2023538248401646,2.2943928255545534,-6.6210780149217845,2.4659918418828792,2.036658936142281,7.655636922995752e-06,-4.493047683354544,4.0,1277.0,-12.518571036621637,5.133267048882632,3.9375062791885496,-6.587651950276289,2.622290138915017,2.0283561980316174,0.0021047448832976325,0.9241724982792077,0.00012023230706714065
Ufsp2,UC Davis,involves: C57BL/6NCrl,0.4297792841045385,0.7901290255565819,6.0,569.0,-4.912103388739311,0.30254975056428696,1.6140861100794748,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,0.5023134364415336,0.671693692595284,4.0,288.0,-5.359438339572321,0.4043792687732061,1.7837965403812512,-6.24520021634546,2.627918437937932,2.0394148015321036,0.9197619442709392,,0.9087618491789352
Ap2s1,UC Davis,involves: C57BL/6NCrl,0.08653661861466123,-1.7169170198560466,4.0,569.0,-9.277932414280142,7.112822995122047,2.8140066532868144,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.4235504462379582,,
Galnt13,UC Davis,involves: C57BL/6NCrl,0.7373272633748018,0.3355582513634256,4.0,569.0,-5.478788309810022,0.7846918123570198,1.899977686442659,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.964593461049831,,
Abca9,JAX,involves: C57BL/6NJ,0.6906509839749859,0.3980170381902162,8.0,2541.0,-6.248466745161018,2.0800165903942336,1.8462445659348596,-6.606669678942392,2.541819438173644,2.0318895214245827,0.785072789375202,-0.27277223398743894,4.0,1264.0,-6.958117614508101,2.2599123998600867,2.1957475986911206,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3860939096745539,0.8670195783231777,4.0,1277.0,-5.44936276685396,1.5373877440946784,1.4394767552927255,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9632007610259813,0.9759248143547731,0.890947038972183
Reg3b,UC Davis,involves: C57BL/6NCrl,0.5507599944667512,0.5969760563674014,4.0,569.0,-5.000144842291082,0.7546553918370791,1.6104237271178108,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9433297975190501,,
Esyt3,MRC Harwell,involves: C57BL/6NTac,0.6199434213602208,-0.49611020912101494,4.0,858.0,-6.84354857399614,1.1642716004656772,2.379594523112001,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.950923203501146,,
Glg1,WTSI,involves: C57BL/6N,0.8039430645677323,-0.2483200437804249,4.0,904.0,-7.100134889810733,1.0351442547307046,2.4246138324730793,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.7530972653721892,-0.3147488572891183,4.0,451.0,-7.11920997429588,1.0912163095445868,2.487540232761954,-6.428290782815862,4.379423600317144,2.009841684978383,0.9724148101793181,,0.9695849331222972
Col16a1,JAX,involves: C57BL/6NJ,0.07510970835112461,-1.7805221941408358,8.0,2541.0,-8.210265828050499,2.713026896690942,2.7135962275388006,-6.606669678942392,2.541819438173644,2.0318895214245827,0.508451318948367,-0.6614387853065012,4.0,1264.0,-7.438529986728492,2.433532586677378,2.42289849281536,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.04616264057249498,-1.9958441952812298,4.0,1277.0,-9.211791987581442,2.969252842338064,3.063529187256263,-6.587651950276289,2.622290138915017,2.0283561980316174,0.3796704159944043,0.9374253134337447,0.27844651163019984
Ech1,HMGU,involves: C57BL/6NTac,0.3045454638674738,1.0274297448615515,6.0,755.0,-4.88900337552331,0.3254967326466076,1.8451969317698775,-5.670801903312396,1.8612046351001934,2.109513301708331,0.5509062060559888,0.596917460506205,3.0,392.0,-5.011310700019269,0.4059322475547584,1.8837889297304276,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.4183301235970911,0.8102426384808511,3.0,363.0,-4.850583704207547,0.2597135275242809,1.8543636671380523,-5.621881883819656,1.6441188657967558,2.122178476228498,0.8308290894155023,0.9428158295972731,0.8951501432917846
S100a16,JAX,involves: C57BL/6NJ,0.02019509628963146,-2.3241627085046836,7.0,2541.0,-8.847006572313143,3.7245216661379414,2.83863281118568,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6989814253214364,-0.3867835949218718,4.0,1264.0,-7.098680209213398,1.613135404883542,2.3393653615920598,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.0026996828171259686,-3.0058919674485085,3.0,1277.0,-11.158092354090277,4.541901572281053,3.4801575209218782,-6.587651950276289,2.622290138915017,2.0283561980316174,0.13447176565545768,0.9701356960439773,0.025415798455152763
Pdpr,ICS,involves: C57BL/6N,0.32782605239578133,0.9788180648686003,6.0,1512.0,-4.420211870288535,0.5235966226620571,1.1747460304916921,-6.144941845987021,4.313162069043365,1.9696863889586644,0.4977174231915199,0.6784079554334106,3.0,767.0,-4.177082983191848,0.3967257057606811,1.0349836686257983,-6.082626672715604,4.858678812987048,1.927026213734294,0.34038218762055217,0.9540206972629102,3.0,745.0,-4.430174015874488,0.520524051655785,1.1115355371240687,-6.203688758804432,3.215387609883727,2.0155067810328844,0.8462512360140947,0.9371387140700318,0.8653452063862322
Carm1,MARC,involves: C57BL/6N,2.0989518771890765e-19,-10.407206662038838,4.0,147.0,-17.21697356539991,7.203201917641907,4.830851497260519,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,7.95442791401026e-18,,
Cacna2d4,JAX,involves: C57BL/6NJ,0.5728950448166755,0.5638658949378215,8.0,2541.0,-6.099603925407024,1.0575092844084166,1.9213051548979214,-6.606669678942392,2.541819438173644,2.0318895214245827,0.8604197656510817,0.17587564599090003,4.0,1264.0,-6.403963475374338,1.2581059975132485,2.01733488275837,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5065384501153822,0.6644244568501463,4.0,1277.0,-5.715801678003778,0.2515439999548191,1.7991553175014248,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9488440427299194,0.9825244911589439,0.9109673023710938
Bclaf1,JAX,involves: C57BL/6NJ,0.044593256680341996,-2.0094643447248655,7.0,2541.0,-8.5566462018449,6.75388772938747,2.470636233077861,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5218785602081444,0.6406307377726219,4.0,1264.0,-5.830446854733054,0.7392198567302398,1.800007793307795,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.00011686939963009014,-3.8645743196262843,3.0,1277.0,-12.53559406400439,9.653320638644246,3.416782444642839,-6.587651950276289,2.622290138915017,2.0283561980316174,0.25531388070095196,0.9374253134337447,0.0014589410767009054
Hepacam2,HMGU,involves: C57BL/6NCrl,0.02732410639985759,-2.208646939098153,8.0,1804.0,-7.440780101017673,3.221272392260014,2.6986413989996736,-5.588725036334336,2.360734747761053,2.064343250081512,0.025729968757804277,-2.233881667256476,4.0,920.0,-8.048985140690037,3.776295558739194,2.842934362368294,-5.529838430167123,2.239153925287703,2.0671786819100353,0.4731813513045645,-0.7176190751560038,4.0,884.0,-6.537219784696929,1.798795204084628,2.4918804085617303,-5.651403254036331,2.463013193500474,2.06174368792725,0.1727487832639233,0.1796618708233529,0.9034116114170431
Dnmt3b,UC Davis,involves: C57BL/6NCrl,0.4250291587605143,0.7982985266086722,4.0,569.0,-4.6316446880337105,0.5139863341512498,1.3976627124658032,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9173745523156281,,
Ramp1,MRC Harwell,involves: C57BL/6NTac,0.2418181377552997,-1.171261383855724,4.0,858.0,-7.4630069629256415,2.3754504045332228,2.5528781752343863,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.7612182435523229,,
Syce2,TCP,involves: C57BL/6NCrl,0.3936640581984755,0.8536162853366113,4.0,588.0,-5.678715667722148,0.5826886347680352,1.733281088088655,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.9027810665064213,,
Ift74,JAX,involves: C57BL/6NJ,0.44240475481391905,-0.7682587023269177,7.0,2541.0,-7.345608294362701,1.9019828444867646,2.44195026672891,-6.606669678942392,2.541819438173644,2.0318895214245827,0.4341134989928417,-0.7824212221347893,3.0,1264.0,-7.736986614615439,2.2110998477692103,2.5726163312090797,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7230838318391529,-0.35441831898562476,4.0,1277.0,-7.0529185738802616,1.4068931534171212,2.3595795338017327,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9229611825088658,0.9195436222794765,0.9599092314895559
Noxred1,JAX,involves: C57BL/6NJ,0.79296444685808,-0.2624906277779132,7.0,2541.0,-6.859049814804391,1.375783558969471,2.2827950449542214,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9636134612600296,-0.04562861736669536,3.0,1264.0,-6.686103942298999,0.9420048392527798,2.226796363268056,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7599216216152904,-0.3056490321071944,4.0,1277.0,-6.988998363160983,1.7604001129013005,2.316120109945068,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9679624906244776,0.9973178311779549,0.9710057378007995
Prpf39,TCP,involves: C57BL/6NCrl,0.8103204593387179,0.24012022491502005,4.0,588.0,-6.357334363311741,1.5430646784128053,1.9606032535096682,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.9730239921657801,,
Crebzf,JAX,involves: C57BL/6NJ,0.628685749680918,0.48363606544864124,8.0,2541.0,-6.171654485099063,1.4277600890615898,1.8635047116314065,-6.606669678942392,2.541819438173644,2.0318895214245827,0.16807725987835823,1.3791981441648742,4.0,1264.0,-4.9190463992253495,0.5687098987290075,1.146804805856792,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.47893332678485445,-0.708227035910731,4.0,1277.0,-7.517132056699676,0.8855706305121164,2.594069672656208,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9523626980091018,0.7093207913807799,0.9034116114170431
Pde2a,MRC Harwell,involves: C57BL/6NTac,0.5944236432450563,0.5329626883233004,4.0,323.0,-5.656974049023564,0.9366607157356678,1.9219670814278063,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.9505753464037093,,
Capn11,WTSI,involves: C57BL/6N,0.7022183032284715,0.382448656784432,4.0,904.0,-5.751294343126853,0.6511369841968186,1.7877369297358292,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.7234952019048322,0.3540112020953216,4.0,451.0,-5.65133198003533,0.6105631945670875,1.8193934569796566,-6.428290782815862,4.379423600317144,2.009841684978383,0.9632007610259813,,0.9599092314895559
Klc3,JAX,involves: C57BL/6NJ,0.3841988230806409,-0.8703360681517464,7.0,2541.0,-7.4438936372907465,2.049264106866011,2.4889706198880432,-6.606669678942392,2.541819438173644,2.0318895214245827,0.20031985322121007,-1.2813093525032984,3.0,1264.0,-8.448837296035316,2.4081916589386587,2.838424051460271,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9492419218104,-0.06367128117930419,4.0,1277.0,-6.671222169158758,1.0919613734233196,2.230050817564608,-6.587651950276289,2.622290138915017,2.0283561980316174,0.89682507100162,0.7729849769056001,0.991675248422348
Smurf1,MRC Harwell,involves: C57BL/6NTac,0.9639411083122045,-0.04522165384272979,6.0,858.0,-6.424477905344658,1.576628857538176,2.1556954093739535,-6.390719900461442,1.8216637401321998,2.1169207616045993,0.7931021703693242,-0.26244596190724506,4.0,432.0,-6.635501295913023,1.7643855776142985,2.2291113715304727,-6.399117279634778,1.7892184987138473,2.1192972178572416,,,,,,,,,,,0.9923715352881931,0.9759248143547731,
Pudp,JAX,involves: C57BL/6NJ,0.19667935729719158,1.2914083195756203,7.0,2541.0,-5.365392717502024,0.6484268785154437,1.5217561536633721,-6.606669678942392,2.541819438173644,2.0318895214245827,0.40648979340387437,0.8303638260161199,3.0,1264.0,-5.437784972641643,0.766879559495496,1.528112907818451,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3224818332097349,0.9897534748986833,4.0,1277.0,-5.2888332080478335,0.5640971687416537,1.5026184051621747,-6.587651950276289,2.622290138915017,2.0283561980316174,0.6850300120261433,0.9104155869877018,0.8561790412561455
Tmem160,UC Davis,involves: C57BL/6NCrl,0.585873681643923,0.5451347817345699,4.0,569.0,-5.095211026602742,0.11894785909929827,1.7318501630150303,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9491567020503996,,
Cxxc4,JAX,involves: C57BL/6NJ,0.0002433271869641081,-3.674398063041252,8.0,2541.0,-9.92020498222727,3.5577397550091248,3.2419935225051546,-6.606669678942392,2.541819438173644,2.0318895214245827,0.4647080514051881,-0.7313380206165231,4.0,1264.0,-7.524030442206966,1.4647364363494497,2.5310592878585103,-6.6210780149217845,2.4659918418828792,2.036658936142281,7.156037447954099e-06,-4.507620172582053,4.0,1277.0,-12.521886239427714,3.8049260800796163,3.9794510256220974,-6.587651950276289,2.622290138915017,2.0283561980316174,0.0026070208464393616,0.9242953529326332,0.00011290636862327579
Eif2b4,UC Davis,involves: C57BL/6NCrl,0.46574267859751606,0.729913031572282,4.0,569.0,-4.756850436639678,0.504807937271228,1.4920079304659888,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9244058916349852,,
Ect2,ICS,involves: C57BL/6N,0.9096632014803334,0.11348219996009817,16.0,1512.0,-6.02241997362265,1.4670629012121608,2.094735273790584,-6.144941845987021,4.313162069043365,1.9696863889586644,0.7481020325195766,0.32125759109346047,8.0,767.0,-5.529935537977455,0.9941271266337436,1.918521129987227,-6.082626672715604,4.858678812987048,1.927026213734294,0.8432531327014245,-0.1978024795231039,8.0,745.0,-6.429215709853699,1.7642276755582258,2.226896767548357,-6.203688758804432,3.215387609883727,2.0155067810328844,0.9871629603319273,0.9726215816409859,0.9804735987836554
Fbxl20,MARC,involves: C57BL/6N,0.03554536419808767,-2.1208640197204263,8.0,147.0,-8.086611892707833,1.859648997285589,2.652977186750419,-6.847707529409178,1.5831697872317732,2.1220396628241462,0.011303000367782154,-2.5896061205956284,4.0,83.0,-8.990791446889508,2.1379692361367733,2.971302252802746,-6.825194987691246,1.5851698157663134,2.1240123781087945,0.1473793510136841,1.4555637922080917,4.0,166.0,-4.915710072063375,0.4686704648644469,1.5154764475657796,-6.224924980318678,1.7868174699549604,2.1194337832398182,0.2129510888543066,0.09107998064217317,0.6390188654639127
Prss47,CCP-IMG,involves: C57BL/6NCrl,0.001203471758727586,-3.2412008294255203,8.0,2953.0,-9.681575102811207,7.578689204877,2.765860406683229,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.6078966455694557,0.5131875921902075,3.0,1480.0,-5.858443431576685,0.9785475390625996,1.7582575121071529,-6.679860884411158,2.770131851229327,2.054215146449878,8.151343773007121e-07,-4.952939531316106,5.0,1473.0,-12.040894402540681,8.873697472198309,3.3956802062373392,-6.692104669950776,2.3571134528534827,2.071147195314441,0.01117846597182262,0.9505882038494825,1.4246040809440138e-05
Gpx1,UC Davis,involves: C57BL/6NCrl,0.9440765839367014,0.07017796372316563,4.0,569.0,-5.964684687582742,1.039376845076239,2.133385209954638,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9905250468680967,,
Serpina3n,JAX,involves: C57BL/6NJ,0.6698841986478681,0.42635641622937415,7.0,2541.0,-6.196753454341092,1.2987426966828597,1.9473833886165226,-6.606669678942392,2.541819438173644,2.0318895214245827,0.984592937796043,-0.019314904255413844,4.0,1264.0,-6.644924180720118,1.400682618264719,2.149860613554935,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5217352230394394,0.6408497145498179,3.0,1277.0,-5.616565247192438,0.7537132599276372,1.6993400498936222,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9620993521666679,0.9992406819269649,0.9152849951051016
Fjx1,UC Davis,involves: C57BL/6NCrl,0.8150837113527979,0.23398085006593994,4.0,569.0,-5.6648259052611545,0.424536273774386,2.0245592879635685,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9730239921657801,,
Cir1,WTSI,involves: C57BL/6N,0.6253470564529202,0.4884528482338563,6.0,904.0,-5.7161878506817745,0.9659815839355123,1.7411122661666019,-6.569100162739253,4.271750744660499,2.010461135556884,0.40213386904770354,0.838600495291361,4.0,453.0,-5.18624956757666,0.28674942666284325,1.3880648822883315,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9513755942406156,0.9104155869877018,
